ind,alpha_g,qg,pg
1,-4.825090995578296e-10,-7.636717647502131e-10,-9.744765370955275e-9
10,-4.2147642974213e-10,-5.866881977539237e-10,-9.735856753440686e-9
100,-1.1435664455385924e-9,-9.992094665173087e-10,-9.840190224797685e-9
101,-1.1758491350578716e-9,-1.073865527520806e-9,-9.840585176889487e-9
102,-1.1516573686218003e-9,-1.0013720346263653e-9,-9.839645423458614e-9
103,-9.426327640532325e-10,-8.000318597649855e-10,-9.743850584771754e-9
104,-9.446442893070156e-10,-8.003347080942118e-10,-9.741984124911671e-9
105,-1.929435563096632e-9,-1.3043030329411397e-9,-9.727758852570718e-9
106,-1.927747866190668e-9,-1.3165691456300196e-9,-9.727527419949473e-9
107,-1.913940909814062e-9,-1.3178331291703863e-9,-9.725597192081616e-9
108,-1.1106341885593282e-9,-1.3053124569212306e-9,-9.74493058075943e-9
109,-1.683104843103623e-9,-1.18785327148955e-9,-9.735716166672396e-9
11,-4.14274006092622e-10,-5.590417498997743e-10,-9.734263665163665e-9
110,-1.6799567633465115e-9,-1.1914920002879813e-9,-9.734495232639472e-9
111,-7.823901927054636e-10,-8.879092071652994e-10,-9.754038051650788e-9
112,-7.921762804647609e-10,-8.543999924503014e-10,-9.755461967084464e-9
113,-7.231852045098232e-10,-6.992073478200741e-10,-9.840325193907391e-9
114,0.9999999974704827,0.0031840624085399238,0.13812043063654234
115,0.9999999974704828,0.003045086998553853,0.14561908528869222
116,0.999999997470483,-0.047863145642281495,0.10039505781702367
117,0.9999999974704828,-0.04967077078045545,0.09358584683570936
118,0.999999997470483,-0.04742215649554122,0.09907961229304361
119,0.999999997470483,-0.0500207447896712,0.10249866757289328
12,0.9999999977026599,-0.2999998102218381,0.5476764328186259
120,0.9999999974702193,-0.005251705221026372,0.004385173548050972
121,-1.5640613921621917e-9,-2.7473694041760197e-10,-9.728328754404165e-9
122,-2.089551022906037e-9,8.415679862064311e-11,-9.709177617757033e-9
123,-1.8081746121936336e-9,7.549842364021599e-10,-9.734899536494888e-9
124,-7.626400336302036e-10,2.556576115031827e-9,-9.640514182842781e-9
125,-1.6876279124333516e-9,-1.1783222406637092e-9,-9.739398803658233e-9
126,-1.7021548438259417e-9,-1.3450084535927103e-9,-9.741734647939274e-9
127,-1.6876174106427134e-9,-1.1769323095110957e-9,-9.739892208540316e-9
128,-1.0031649731004544e-9,-9.589037013743372e-10,-9.745312542210267e-9
129,-9.999780945749404e-10,-9.575115203991956e-10,-9.74646050581815e-9
13,0.9999999977108518,-0.299999817137466,0.5149331459873353
130,-9.90705561911555e-10,-5.583231019466077e-10,-9.745566354082335e-9
131,-9.577215583128752e-10,-9.428230133414844e-10,-9.754030686413467e-9
132,-8.274185453735663e-10,-5.525154242194307e-10,-9.840323062281912e-9
133,-8.182506158813923e-10,-5.07327840133606e-10,-9.83930030805531e-9
134,0.9999999974704834,-0.07954743665860384,0.09127457910958268
