ind,pt,pf
1,4.756002126821511,-4.746655202847183
10,1.4264212956925533,-1.4221333386002992
11,2.554087786164538,-2.5499635103435465
12,2.554087786164538,-2.5499635103435465
2,-0.03987066864000685,0.03987467647110496
3,-0.03987066864000685,0.03987467647110496
4,-0.03987066864000685,0.03987467647110496
5,0.0006983497854058713,-0.000698348647085384
6,6.371206034274003,-6.30977904412288
7,-0.011032991403061954,0.011033060837834483
8,-0.011032991403061954,0.011033060837834483
9,1.4264212956925533,-1.4221333386002992
