ind,vmfilt,qpr_fr,ppr_fr,qconv,iconv,pgrid,qtf_to,phi,vaconv,pconv,ptf_to,vmconv,vafilt,pdc,qgrid
1,0.9109575107081538,0.7469182259684817,-1.662387549998176,0.6868812637563264,2.0006159421554264,-1.658945430831346,-0.7469182259684817,1.57079633750286,0.0011015602266362975,-1.6643887820719143,1.662387549998176,0.8999999900754151,-0.029773515831238967,1.6769077324698758,0.8669921503927833
10,1.0919202852870709,1.1749536157220748,0.03597474170018337,1.1749536157220748,1.076547656500727,0.03597474170018337,-1.1749536157220748,1.57079633750286,-0.07804814953968628,0.03597474170018337,-0.03597474170018337,1.0919202852870709,-0.07804814953968628,-0.011032969906198797,1.1749536157220748
11,1.0000000223069814,1.3908494365684915e-8,1.0005403144305603e-7,1.3908494365684915e-8,1.0101611241794115e-7,1.0005403144305603e-7,-1.3908494365684915e-8,1.57079633750286,0.0,1.0005403144305603e-7,-1.0005403144305603e-7,1.0000000223069814,0.0,0.011032900299525038,1.3908494365684915e-8
12,1.0000000223069814,1.3908494365684917e-8,1.0005403144305603e-7,1.3908494365684917e-8,1.0101611241794115e-7,1.0005403144305603e-7,-1.3908494365684917e-8,1.57079633750286,0.0,1.0005403144305603e-7,-1.0005403144305603e-7,1.0000000223069814,0.0,0.011032900299525038,1.3908494365684917e-8
13,1.043410267707881,0.4148439231023318,-1.2174658264021023,0.4148439231023318,1.2326916654416005,-1.2174658264021023,-0.4148439231023318,1.57079633750286,0.09670653509444585,-1.2174658264021023,1.2174658264021023,1.043410267707881,0.09670653509444585,1.246109123724078,0.4148439231023318
14,1.043410267707881,0.4148439231023318,-1.2174658264021023,0.4148439231023318,1.2326916654416005,-1.2174658264021023,-0.4148439231023318,1.57079633750286,0.09670653509444585,-1.2174658264021023,1.2174658264021023,1.043410267707881,0.09670653509444585,1.246109123724078,0.4148439231023318
15,1.0999999976199846,-6.477604148729201e-25,1.2762717084757158,-6.477604148729201e-25,1.160247010215565,1.2762717084757158,6.477604148729201e-25,1.57079633750286,0.0,1.2762717084757158,-1.2762717084757158,1.0999999976199846,0.0,-1.2493988290987124,-6.477604148729201e-25
16,1.0999999976199846,-6.4776023502458745e-25,1.2762717084757158,-6.4776023502458745e-25,1.160247010215565,1.2762717084757158,6.4776023502458745e-25,1.57079633750286,0.0,1.2762717084757158,-1.2762717084757158,1.0999999976199846,0.0,-1.2493988290987124,-6.4776023502458745e-25
17,0.9407812042019058,3.7500000316602575,-1.553380354055379,3.7500000316602575,4.314500740819143,-1.553380354055379,-3.7500000316602575,1.57079633750286,-0.092648088971477,-1.553380354055379,1.553380354055379,0.9407812042019058,-0.092648088971477,1.7939298841440172,3.7500000316602575
18,0.9407812042019058,3.7500000316602575,-1.553380354055379,3.7500000316602575,4.314500740819143,-1.553380354055379,-3.7500000316602575,1.57079633750286,-0.092648088971477,-1.553380354055379,1.553380354055379,0.9407812042019058,-0.092648088971477,1.7939298841440172,3.7500000316602575
19,1.0904704469090167,-0.2608450303469144,1.8442602999256514,-0.2608450303469144,1.7080842678077655,1.8442602999256514,0.2608450303469144,1.57079633750286,-0.43421474865140003,1.8442602999256514,-1.8442602999256514,1.0904704469090167,-0.43421474865140003,-1.7959691498869208,-0.2608450303469144
2,1.0700386768754933,0.6428220900076702,1.690934289476114,0.5999505408100403,1.6905925825155141,1.693392258296778,-0.6428220900076702,1.57079633750286,-0.7283165611448483,1.689505237836193,-1.690934289476114,1.0604956203509788,-0.7062463556698977,-1.6780713373674394,0.7285651884029309
20,1.0904704469090167,-0.2608450303469144,1.8442602999256514,-0.2608450303469144,1.7080842678077655,1.8442602999256514,0.2608450303469144,1.57079633750286,-0.43421474865140003,1.8442602999256514,-1.8442602999256514,1.0904704469090167,-0.43421474865140003,-1.7959691498869208,-0.2608450303469144
3,1.0495822278127414,-0.0003693147155419882,0.003985322167193809,-0.0003699196395419985,0.0038133242964007484,0.003985356775826251,0.0003693147155419882,1.570796337502861,-0.5956258528296366,0.003985301954588993,-0.003985322167193809,1.0495915995862173,-0.5954748925759678,-0.0019859587799887857,-0.00036810341340905747
4,1.0547914409460408,1.4154110819134346e-8,4.490383784888712e-8,1.41541143718108e-8,4.463608026922067e-8,4.490383779337932e-8,-1.4154110819134346e-8,1.570796337502861,-0.6266228511101433,4.490383784890064e-8,-4.490383784888712e-8,1.0547914403286414,-0.626622849448854,0.0019859552523479266,1.4154109042855637e-8
5,1.0951044526765583,-0.15682506323131715,-0.01184913887982845,-0.15752837270882303,0.14361375757095415,-0.011809126551782961,0.15682506323131715,1.5707963375028604,1.361132768591676,-0.011872445029669306,0.01184913887982845,1.1000000090124549,1.3609444566969617,0.013991109736217984,-0.15541844427631604
