ind,alpha_g,qg,pg
1,1.752637113009984e-9,-3.787192334076089e-9,-7.2687042912422555e-9
10,1.869723732593037e-9,-3.0677936761524704e-9,-7.2549328962433845e-9
100,1.5339584285582831e-9,8.715235534368964e-9,-8.727373623573727e-9
101,1.576230725038874e-9,8.796865519590656e-9,-8.720171121625156e-9
102,1.668230909019169e-9,8.956054616521856e-9,-8.695599760828628e-9
103,1.676887507274416e-8,-9.326616930343639e-9,1.261734716631166e-9
104,1.7314687444108853e-8,-9.759314157505129e-9,1.236885052336195e-9
105,1.2873766961770753e-7,9.364691114226542e-8,1.3463198227655616e-8
106,1.3076295943577616e-7,9.537862470151033e-8,1.3690894727519099e-8
107,1.389222722160745e-7,1.0107787965247538e-7,1.4380581514264285e-8
108,0.9999999967931282,1.5999999931427729,0.3756056056139432
109,4.095922971684006e-7,3.724870286349532e-7,7.863390170951541e-8
11,1.933591324005676e-9,-3.281492214137613e-9,-7.2255990708550175e-9
110,4.910853715928205e-7,4.4582160808464635e-7,9.363712899080352e-8
111,1.2270132400200193e-8,-6.661557585003693e-9,1.7228450564543418e-9
112,1.2052557276856506e-8,-6.68622464535459e-9,1.7088076978055249e-9
113,7.486445246301891e-10,7.768108006329662e-9,-8.842956570274788e-9
114,1.0000000057427414,0.025600524758012385,0.3538248644158179
115,1.0000000057410874,0.02238717961384929,0.351063580207509
116,1.0000000056460525,0.0369062937843793,0.2408415127988524
117,1.0000000056543927,0.036857850929267195,0.24713011713631663
118,1.0000000056403946,0.03706654925232247,0.23697436047089143
119,1.000000005652767,0.037881749481205464,0.2458186484872169
12,1.0000000059056542,-0.2999998374038678,1.0010291417593986
120,1.0000000048399829,-0.0007746809205160067,0.08765143519413066
121,1.4213701946662135e-8,7.359866626590454e-9,-5.063404357467457e-9
122,2.700529167687953e-8,1.3281780964631781e-8,-3.914432456673433e-9
123,3.534889465605187e-8,3.606241003247979e-8,-2.7260735653891024e-9
124,0.9999999523989613,0.1856621029611101,0.03470023187096281
125,2.6749586215849374e-7,2.4463443501847636e-7,5.2626345091644027e-8
126,0.01039429015503244,0.01039429392888026,0.0024009772980620506
127,2.537970417486922e-7,2.3230932288298817e-7,5.008649474252431e-8
128,4.0142572373576185e-8,-3.779092291760716e-8,1.1418362035455077e-8
129,3.8784671360693864e-8,-3.6580463721723316e-8,1.126702908676219e-8
13,1.000000005901609,-0.2999998336731643,0.995320078798953
130,0.9999999950091527,-1.2999999896421675,0.42362636323864444
131,2.999891765242965e-8,-2.882047106040335e-8,1.0231398544824329e-8
132,1.2275163187380812e-9,1.0921043799610115e-8,-8.906460003025587e-9
133,1.3622751358247054e-9,1.1225168276340162e-8,-8.853170791390322e-9
134,0.9999999982964731,-0.09999999207647252,0.03709533905328072
135,0.9999999997905814,0.13081177782908768,0.203377098392886
136,0.999999998426162,0.09999997899877844,0.036019943760042264
137,-1.3289697995269227e-9,4.215561850693756e-9,-9.738655006522335e-9
138,-1.4295034527487424e-9,4.191424391876053e-9,-9.740730178724424e-9
139,-1.3540947408309685e-9,4.2159101207923765e-9,-9.73918191442225e-9
14,1.0000000058632377,0.012357528813078767,0.9058892655467907
140,-1.4045792198649662e-9,4.206634189130162e-9,-9.740231460544187e-9
141,5.992328276367084e-8,2.6965017908457132e-8,-7.612177445975869e-9
142,5.72988147157343e-8,2.6178311893492603e-8,-7.695631584901497e-9
143,7.153813245314552e-8,3.044721331774192e-8,-7.2443019889602454e-9
144,7.545682078970833e-8,3.162214280271731e-8,-7.120854509878933e-9
145,0.999999997470483,-0.07424232114751544,0.10395494143055681
146,1.955885909598272e-9,1.0779749547861766e-8,-9.42044513066548e-9
147,2.1531007162656822e-9,1.0956620429490033e-8,-9.392498852927664e-9
148,1.7262194468378824e-9,1.057372638061986e-8,-9.453608172710892e-9
149,2.1045507942926324e-9,1.054585585790951e-8,-9.462381638788065e-9
15,1.0000000062501153,-1.0999999543658945,1.0611501176229317
150,2.3053311480464603e-9,1.0685895795422878e-8,-9.43970330245311e-9
151,2.2584403471157838e-9,1.0653008264714681e-8,-9.445061897654458e-9
152,9.752158531742655e-10,1.0100943039438955e-8,-9.532440509718185e-9
153,8.778885958434277e-10,9.994485822075097e-9,-9.549767829607913e-9
154,1.0525823218914021e-9,1.0185910971473346e-8,-9.518652537838405e-9
155,1.7328645396194021e-9,1.0290949917827347e-8,-9.492163049650863e-9
156,4.9419152468178246e-9,1.1054294488547682e-8,-9.37305277240524e-9
157,1.0362632741207974e-8,1.0583371217878585e-8,-9.054865219604625e-9
158,1.0000000042766906,-0.09999998324644549,0.05829935268087013
159,1.0000000054556393,-0.09999997482870272,0.16800079193496406
16,1.000000006272885,-1.1999999550112759,1.0637763378558476
160,1.0000000052314586,-0.2632294129142174,0.12939709504700697
161,1.0000000054711151,-0.22848251683124876,0.1832855068932354
162,1.0000000047611455,-0.09794060789076009,0.08391514842207758
163,1.5294513727621773e-6,-1.3173413074541626e-6,1.030237235609815e-7
164,1.535068248880253e-6,-1.6293023756843067e-6,1.0303300751698356e-7
165,1.0000000058758325,-0.0676317470475013,0.9982682388061429
166,1.0000000058148277,-0.0012945486638875651,0.5956099103203903
167,1.0000000065072314,0.03900337871131233,1.2324447016290627
168,1.0000000057244114,-0.048118258375880955,0.37868306029329385
169,-2.2728685138564994e-11,-7.80497731427531e-10,-9.470650676397652e-9
17,1.000000006173359,-0.9999999552467187,1.0369024773132671
170,-9.031071886752326e-10,-1.0087045695220866e-9,-9.543547077053827e-9
