ind,pt,pf
1,-3.0053661656415636,3.009107789854363
10,0.15127505477746636,-0.15122682763831943
11,-0.004812992336440178,0.004813007390103238
12,-0.004812992336440178,0.004813007390103238
2,0.0006618679268418055,-0.000661866701812308
3,0.0006618679268418055,-0.000661866701812308
4,0.0006618679268418055,-0.0006618667018123079
5,-0.00010959120878507114,0.00010959123879441335
6,3.578908700917768,-3.559525870979085
7,0.08729752726368037,-0.08729318116318704
8,0.08729752726368037,-0.08729318116318704
9,0.15127505477746636,-0.15122682763831943
