ind,va,qb_ac_pos_vio,vm,qb_ac_neg_vio
100,-0.13653570833546794,-9.975127812005093e-9,0.9231418136367884,-9.974751288263313e-9
1000,-0.7039026137182682,-9.975010938958892e-9,1.047148625582361,-9.974870596885773e-9
10001,-0.19615236201124736,-9.974907569452303e-9,0.9080543629429477,-9.974974270608114e-9
10002,-0.2757227207301339,-9.97489918961494e-9,0.9457447517432993,-9.9749826003976e-9
10003,-0.26998131931796937,-9.974907457213896e-9,0.9937438802887553,-9.974974382249609e-9
10004,0.037079472160926136,-9.97474045042036e-9,1.0047532213481754,-9.975138320063793e-9
10005,0.041677443948518696,-9.974768296861014e-9,1.0057754067795848,-9.975111284808685e-9
10006,-0.20876130999755976,-9.974950664720579e-9,1.0199481956357772,-9.974931256595181e-9
10007,-0.20295025266509223,-9.974956492315733e-9,1.0194219502694823,-9.974925417248095e-9
10008,0.5039669785214647,-9.97492154568564e-9,1.031224930905022,-9.974960353096552e-9
10009,0.5041659141678746,-9.974921724534911e-9,1.0315575229935103,-9.974960174797829e-9
1001,-0.16877686746027612,-9.975404157530036e-9,0.96669964680215,-9.974459990588063e-9
10010,0.6037251063722899,-9.974940295429284e-9,0.9759415916523958,-9.974941633366517e-9
10011,0.6151656693662223,-9.974940391999914e-9,0.9756618318673331,-9.974941536805455e-9
10012,0.6123312306941998,-9.974940366143303e-9,0.9758134616345524,-9.974941562659649e-9
10013,-0.14196547229640122,-9.975079722512376e-9,1.1000000108551162,-9.974800652434647e-9
10014,-0.13206333110028004,-9.97507829802269e-9,1.1000000108561274,-9.974802108839874e-9
10015,0.5502396776622349,-9.974978243385279e-9,0.9782114276345719,-9.97490357419944e-9
10016,0.5466019174731401,-9.974978192732447e-9,0.9775466796878792,-9.974903625154831e-9
10017,0.5538070309953936,-9.974978058979067e-9,0.9796782074054868,-9.974903759705155e-9
10018,0.5632657399449885,-9.97497771899988e-9,0.9818796939023714,-9.974904101697078e-9
10019,-0.3862299887886148,-9.974933965783894e-9,1.0102510669251858,-9.974947959140568e-9
10020,-0.3869785750501539,-9.974933673953704e-9,1.0102140222798188,-9.97494825063823e-9
10021,0.06064008048902683,-9.975095644629998e-9,1.064539421651944,-9.974784350764533e-9
10022,0.06137069917489997,-9.97509628299264e-9,1.0642318209230655,-9.97478369630987e-9
10023,-0.27599113667233305,-9.97506131900829e-9,1.0528624000104139,-9.974819442522283e-9
10024,-0.27417317508215155,-9.975061168974344e-9,1.0532674416217083,-9.974819595478803e-9
10025,-0.33704268146210753,-9.974879159057693e-9,0.9759022025127019,-9.97500246639806e-9
10026,-0.33667606318247795,-9.974879173373016e-9,0.9759697632795139,-9.97500245222291e-9
10027,0.6812852538168129,-9.974941002007113e-9,1.009311867789473,-9.974940926824292e-9
10028,0.6103154899479156,-9.97494093347408e-9,0.9946393399746397,-9.974940995357362e-9
10029,-0.4198659645137948,-9.974942232549234e-9,0.9974474140035648,-9.97493969615392e-9
1003,-0.2285629341382994,-9.975512726384446e-9,0.9157924383051798,-9.974341863558934e-9
10031,0.8585701831742856,-9.974916275093812e-9,0.9815766602422692,-9.974965605183257e-9
10032,0.8588183176256948,-9.97491627322309e-9,0.9816240178825133,-9.974965607046627e-9
10033,0.8576414612820845,-9.974916303479912e-9,0.9813562955888039,-9.974965576908632e-9
10034,0.7633467188183536,-9.974868498966791e-9,1.0536893696256358,-9.975013013165133e-9
10035,0.7651786950520556,-9.974869115400844e-9,1.0518664406723224,-9.975012403770277e-9
10036,0.765965970533601,-9.974869481224969e-9,1.0520923217701765,-9.975012042095386e-9
10037,0.7276222981374918,-9.974941761531436e-9,0.9691045097213006,-9.974940167249368e-9
10039,0.655537772889923,-9.974955263205503e-9,0.9955873258986733,-9.974926649289472e-9
1004,-0.6859795520712075,-9.975144602060707e-9,1.0461247224246009,-9.974733962443887e-9
10040,0.6387592915756056,-9.974955473101604e-9,0.9920427460620479,-9.974926438909952e-9
10042,0.6433162636015213,-9.974955404064662e-9,0.9933024201584149,-9.974926508106674e-9
10043,0.6415839105775001,-9.974955421857898e-9,0.9929620896832868,-9.974926490272331e-9
10045,0.6032122186691414,-9.97494692347582e-9,0.9900578972634552,-9.974935002520208e-9
10046,0.6028735982307066,-9.974946876769059e-9,0.9897834745711181,-9.974935049271255e-9
10047,0.9013197597255898,-9.974914122069624e-9,0.9945741747532243,-9.974967749379694e-9
10048,0.9014486251139842,-9.974914132966945e-9,0.9944196774739908,-9.974967738528906e-9
10049,-0.6407322052919832,-9.975265043201094e-9,1.0064689484066842,-9.974608280691344e-9
1005,-0.6857500325635408,-9.975144120984907e-9,1.0461753761222994,-9.974734459527439e-9
