ind,shunt_bigM
100,1.0000000018657142
101,3.9950668116663975e-9
102,2.69503920503533e-9
103,0.999999997647449
104,1.6747817813291568e-9
105,0.9999999979551034
106,-2.6609358570343258e-9
107,2.4505835972619147e-9
108,0.9999999981692491
109,0.9999999978780014
110,-2.151190562388847e-10
111,2.5168318398629414e-9
112,0.9999999315999587
113,-2.326318894946437e-9
114,-1.8331626459515228e-9
115,2.038822247520839e-9
116,2.43303730608515e-9
117,3.35154488612827e-9
118,2.791999164594944e-9
119,0.9999999844516996
120,0.999999997905515
121,0.9999999947491773
122,3.0881639535468093e-9
123,0.9999999854765905
124,0.999999999186371
125,1.0000000000586944
126,0.9999999986548391
127,0.9999999985269258
128,0.9999999949285598
129,2.3668673035838767e-9
130,2.5255743508356577e-9
131,0.9999999980971661
132,0.9999999981441017
133,4.248329197759181e-9
134,0.9999999991955772
135,0.9999999984424172
136,2.744737289721979e-9
137,0.9999999985655846
138,0.9999999983571008
139,1.0000000008170058
140,1.0000000072090964
141,0.9999999986653051
142,0.999999998631211
143,0.9999999984080663
144,1.0000000022873483
145,0.9999999980102424
146,0.999999997945247
147,2.456141479108206e-9
148,2.0691054460302485e-9
149,1.0000000004969145
150,0.9999999911525916
151,0.9999999664070219
152,0.9999999983281392
153,1.0000000000884557
154,0.9999999987177307
155,0.9999999858318761
156,0.9999999972542569
157,2.508617674674556e-9
158,1.8333884604870282e-9
159,0.9999999993660089
160,-8.011812082422109e-10
161,0.9999999977385863
162,0.9999999967410809
163,0.9999999974704822
164,1.0000000033876177
165,1.0000000034735677
166,0.9999999897026283
167,6.636192137115941e-9
168,0.9999999974704823
169,0.9999999966362318
170,0.9999999967441584
171,0.8241926372874887
172,1.0000000054722638
173,4.797784596997087e-10
174,-9.680460037938618e-10
175,2.56325839192046e-9
176,2.5206587557096203e-9
177,2.5093425920341456e-9
178,2.509397597877404e-9
179,2.5190709191706146e-9
180,2.518847675256045e-9
181,2.5162371077497905e-9
182,2.4153505557807274e-9
183,2.519243394160976e-9
184,0.9999999975182554
185,2.525776436817194e-9
186,0.9999999974704823
187,0.9999999979319711
188,2.5386491649179987e-9
189,2.527191662590211e-9
190,2.4135525451214097e-9
191,2.3850400429197292e-9
192,2.5174778626003666e-9
193,3.954039047151839e-9
194,3.829085940507488e-9
195,2.648264742760337e-9
196,2.530733758208592e-9
197,1.479411852465814e-9
198,2.360982172179037e-9
199,0.9999999978254284
200,2.55589222971161e-9
201,1.9018238691446092e-9
202,2.5564662942202384e-9
203,2.5557406374377994e-9
204,2.549968104180845e-9
205,2.539886623840548e-9
206,2.534564077959506e-9
207,2.5442351448029996e-9
208,0.9999999957381186
209,2.5174228220698986e-9
210,2.433584768198788e-9
211,2.5248937833231756e-9
212,2.4304722773622182e-9
213,2.476437680223656e-9
214,2.5263380879172334e-9
215,2.529810550087267e-9
216,2.4942532928254696e-9
217,2.538814591332589e-9
218,1.6586992731665275e-9
219,2.5373824222253555e-9
220,1.6931836521698685e-9
221,2.5004910516467295e-9
222,0.9999999971385324
223,2.5866754582910147e-9
224,2.573519858641989e-9
225,2.2429387892729176e-9
226,2.3852654997220894e-9
227,2.4681767550272392e-9
228,2.4339784732278944e-9
229,2.5897993078624767e-9
230,2.529517683240872e-9
231,0.9999999970293538
232,0.9999999970656369
233,2.3775265130776662e-9
234,2.487023251055621e-9
235,2.487517563496383e-9
236,2.3033885625365635e-9
238,2.679358656672269e-9
239,2.686875722294392e-9
240,2.8311520270299504e-9
241,2.8589459591833024e-9
242,2.6862468569164816e-9
243,2.6860416562150725e-9
244,3.7072655891082395e-9
93,2.2122032558390436e-9
94,2.0171276373034597e-9
95,2.4918077932853262e-9
96,2.524438996654105e-9
97,0.9999999973892966
99,2.3755505537194643e-8
