ind,shunt_bigM
100,1.0000000057897929
101,-5.773010452347336e-9
102,-5.734446733601047e-9
103,1.0000000058481433
104,-5.796533410014138e-9
105,-5.730271394128607e-9
106,-5.875405976904946e-9
107,-5.751835273780955e-9
108,1.0000000057679586
109,-5.754194980158926e-9
110,-5.665994701509562e-9
111,-5.76390662746463e-9
112,-5.497786204015935e-9
113,-5.809996538272987e-9
114,-5.812874081476492e-9
115,-5.795617340449718e-9
116,-5.781967234328769e-9
117,-5.758935495505367e-9
118,-5.770035105634906e-9
119,-5.7550059230707235e-9
120,-5.729150630250541e-9
121,1.0000000060260108
122,-5.66530206633857e-9
123,-5.610572901033333e-9
124,1.0000000057756808
125,1.0000000056597214
126,1.000000005791321
127,1.0000000057500618
128,-5.7430490689938234e-9
129,-5.753011873053554e-9
130,-5.717665676572473e-9
131,-5.673958535998123e-9
132,1.0000000058571292
133,-5.702537249282478e-9
134,1.0000000058348566
135,1.0000000057926197
136,-5.734018636251955e-9
137,1.000000005794504
138,1.0000000058539564
139,-5.790938871470005e-9
140,-5.758518358288375e-9
141,-5.748321724291183e-9
142,-5.767778808182446e-9
143,1.00000000578909
144,-5.769012255407146e-9
145,-5.633194130659367e-9
146,-5.648990459548609e-9
147,-5.766671239715295e-9
148,-5.749150631491466e-9
149,-5.596777579883342e-9
150,1.0000000068045094
151,1.0000000055517875
152,1.0000000057774405
153,1.0000000058119516
154,1.000000005778156
155,1.0000000056765266
156,-5.753347710002836e-9
157,-5.770629045781889e-9
158,-5.775347352740548e-9
159,-5.670341312615986e-9
160,-5.880544218310634e-9
161,1.0000000061175744
162,-5.848582730996475e-9
163,1.0000000057753473
164,1.0000000059978862
165,1.0000000058900047
166,1.0000000059151508
167,-5.775347250527251e-9
168,1.0000000057753473
169,1.000000005791802
170,1.000000005789216
171,-4.5813582269223225e-9
172,1.0000000057273448
173,-5.688612322196913e-9
174,-5.211909152284268e-9
175,-5.746008372011923e-9
176,-5.769463401407428e-9
177,-5.781123691286469e-9
178,-5.781108175059058e-9
179,-5.778336569159132e-9
180,-5.778400305427507e-9
181,-5.778507806065024e-9
182,-5.775347304182719e-9
183,-5.7726793496412635e-9
184,1.0000000057753473
185,-5.7747680677185885e-9
186,1.0000000057753473
187,-5.723474867016634e-9
188,-5.777378501165386e-9
189,-5.7759383374819715e-9
190,-5.7936094598053444e-9
191,-5.874246436361926e-9
192,-5.777530431779818e-9
193,-5.7588056743579186e-9
194,-5.761970232831065e-9
195,-5.775103521054913e-9
196,-5.775358821118993e-9
197,-5.833092490803672e-9
198,-5.801258218740123e-9
199,1.0000000058529839
200,-5.765863293890043e-9
201,-5.826385493019965e-9
202,-5.781345795802845e-9
203,-5.775992090235716e-9
204,-5.776165130941733e-9
205,-5.775605223369724e-9
206,-5.776441538240996e-9
207,-5.778719882613399e-9
208,1.0000000061211607
209,-5.777035833039987e-9
210,-5.776502581236555e-9
211,-5.776408447047808e-9
212,-5.776201205453707e-9
213,-5.775750781298458e-9
214,-5.777208373890169e-9
215,-5.776181936922659e-9
216,-5.776656421174079e-9
217,-5.778586910395825e-9
218,-5.78149068267503e-9
219,-5.776899409060291e-9
220,-5.781025197092507e-9
221,-5.780490572546423e-9
222,-5.754866492174738e-9
223,-5.7589595242860716e-9
224,-5.762729371564513e-9
225,-5.804112532369863e-9
226,-5.8101296696770555e-9
227,-5.790059749869334e-9
228,-5.790706730893454e-9
229,-5.760460157678049e-9
230,-5.775347291473777e-9
231,1.0000000056734597
232,1.000000005683352
233,-5.584496859233277e-9
234,-5.779544939412751e-9
235,-5.779829571528927e-9
236,-5.792344493452115e-9
238,-5.762548183613227e-9
239,-5.761981539472702e-9
240,1.0000000056678833
241,-5.699215837509368e-9
242,-5.6875827848114845e-9
243,-5.931067611670071e-9
244,-5.125033378527219e-9
93,-5.879931925083307e-9
94,-5.902571199847136e-9
95,1.0000000057555938
96,-5.767298520105323e-9
97,1.0000000056406628
99,1.0000000057915832
