ind,va,qb_ac_pos_vio,vm,qb_ac_neg_vio
100,0.03265727743079747,-9.974938738398722e-9,1.0182587084174883,-9.974943190037387e-9
1000,-0.08732289983648593,-9.974928522243034e-9,0.9990685071263612,-9.974953394245304e-9
10001,-0.005284021549090383,-9.974938443020292e-9,1.0156748913224283,-9.97494348530393e-9
10002,-0.07334405095582366,-9.974935422411465e-9,1.0026820059090995,-9.97494650396982e-9
10003,-0.06901858449002024,-9.974936248200906e-9,1.01741822244336,-9.974945678856058e-9
10004,0.16264838857763242,-9.974939637364301e-9,1.000545980426299,-9.974942291326679e-9
10005,0.1673118945736826,-9.974939680395716e-9,0.9990753287485178,-9.974942248304229e-9
10006,0.03085040768453407,-9.974939727791674e-9,1.0019785410191497,-9.974942200917803e-9
10007,0.032999968172493496,-9.974939711133604e-9,1.0020970879474742,-9.974942217572567e-9
10008,0.3487351920200108,-9.974914954074586e-9,1.0653259036373546,-9.974966920873268e-9
10009,0.3488686233368473,-9.974915079835598e-9,1.0653924218777828,-9.974966795631521e-9
1001,0.35669704536343355,-9.974940539903127e-9,1.0200637021276786,-9.974941388914009e-9
10010,0.48056921573798184,-9.97494061703374e-9,1.0099716455763064,-9.974941311788147e-9
10011,0.488276941286378,-9.974940597122375e-9,1.0084610097789237,-9.974941331698376e-9
10012,0.48635817767979483,-9.974940606309627e-9,1.0088943718508747,-9.974941322511657e-9
10013,0.03352263856650408,-9.974939272479508e-9,1.0865849795820135,-9.974942656123568e-9
10014,0.04358062960219232,-9.974939371790328e-9,1.0010171829149088,-9.974942556838778e-9
10015,0.45145386952549543,-9.974940769727166e-9,1.0123217347327211,-9.974941159101326e-9
10016,0.4480623492774001,-9.974940811521566e-9,1.0130045906144212,-9.974941117308085e-9
10017,0.4539782369350259,-9.974940655681447e-9,1.0114481236351018,-9.974941273142462e-9
10018,0.46247767128133643,-9.974940687171442e-9,1.010034698829317,-9.974941241653941e-9
10019,0.10435963197173026,-9.974934791968272e-9,1.0087373175869543,-9.974947133823994e-9
10020,0.10367485617763741,-9.974934562502946e-9,1.0087041470218843,-9.974947363059207e-9
10021,0.17469148887544,-9.97492887184303e-9,1.0212366135186253,-9.974953045328874e-9
10022,0.17541557987643905,-9.974929061963918e-9,1.0209441510843875,-9.974952855571562e-9
10023,-0.10145301351507405,-9.97494044660323e-9,0.9981008120639409,-9.974941482206888e-9
