ind,pt,pf
1,1.0286433181182921,-1.0282060835251956
10,1.043631336638229,-1.041335986021542
11,1.9925877683306803,-1.9900775528660544
12,1.9925877683306803,-1.9900775528660544
2,-0.01033334584119151,0.010333615038176877
3,-0.01033334584119151,0.010333615038176877
4,-0.01033334584119151,0.010333615038176877
5,0.0003430384535526978,-0.000343038161567644
6,6.854606538762535,-6.783504672748601
7,2.814211159190159,-2.8096949185095785
8,2.814211159190159,-2.8096949185095785
9,1.043631336638229,-1.041335986021542
