ind,pt,pf
1,-1.486924589166044,1.4878393275472162
10,0.732605272171921,-0.7314741878920802
11,0.25221282661357824,-0.2521726093196482
12,0.25221282661357824,-0.2521726093196482
2,-0.00643384669186392,0.006433951305810974
3,-0.00643384669186392,0.006433951305810974
4,-0.00643384669186392,0.006433951305810974
5,0.001984254498184314,-0.001984245707484691
6,5.409559194962782,-5.365275923661393
7,1.8060275632544007,-1.8041675651025217
8,1.8060275632544007,-1.8041675651025217
9,0.732605272171921,-0.7314741878920802
